"id","countyfips","year","births","censusbuildingpermits","deaths","groupquarterspopulation","householdpopulation","households","householdsize","naturalincrease","netmigration","totalhousingunits","vacancyrate","vacanthousingunits","totalpopulation"
303,21,1987,137,4,71,0,8090,2649,3.053983,66,77,3310,20,661,8090
304,21,1988,133,1,49,0,7854,2599,3.021931,84,-320,3318,21.7,719,7854
305,21,1989,137,0,63,0,7623,2553,2.985899,74,-305,3309,22.8,756,7623
306,21,1990,128,1,54,30,7421,2492,2.977929,74,-246,3574,30.3,1082,7451
307,21,1991,111,0,54,28,7506,2378,3.156434,57,26,3575,33.5,1197,7534
308,21,1992,113,1,82,29,7485,2443,3.063856,31,-51,3575,31.7,1132,7514
309,21,1993,127,0,63,30,7612,2518,3.023034,64,64,3576,29.6,1058,7642
310,21,1994,116,4,71,31,7724,2543,3.037358,45,68,3581,29,1038,7755
311,21,1995,116,1,76,31,7875,2582,3.049961,40,111,3585,28,1003,7906
312,21,1996,132,168,70,31,7988,2615,3.054684,62,51,3586,27.1,971,8019
313,21,1997,128,166,66,32,8068,2651,3.04338,62,19,3754,29.4,1103,8100
314,21,1998,134,175,84,32,8155,2670,3.054307,50,37,3920,31.9,1250,8187
315,21,1999,121,181,72,32,8276,2698,3.067457,49,72,3888,30.6,1190,8308
316,21,2000,142,0,85,53,8355,2989,2.795249247,57,38,3887,23.10264986,898,8408
317,21,2001,133,0,72,53,8312,2990,2.77993311,61,-104,3886,23.05712815,896,8365
318,21,2002,105,0,74,53,8336,3015,2.764842454,31,-7,3887,22.43375354,872,8389
319,21,2003,109,198,75,53,8334,3032,2.748680739,34,-36,4084,25.75905975,1052,8387
320,21,2004,122,29,75,53,8448,3093,2.731328807,47,67,4112,24.7811284,1019,8501
321,21,2005,123,46,72,53,8447,3111,2.715204114,51,-52,4157,25.16237671,1046,8500
322,21,2006,116,36,64,53,8417,3120,2.69775641,52,-82,4193,25.5902695,1073,8470
323,21,2007,127,37,74,53,8380,3123,2.683317323,53,-90,4228,26.13528855,1105,8433
324,21,2008,123,28,77,53,8331,3123,2.667627281,46,-95,4257,26.6384778,1134,8384
325,21,2009,113,14,79,53,8157,3079,2.649236765,34,-208,4274,27.95975667,1195,8210
326,23,1985,50,0,20,0,3363,1167,2.881748,30,73,1614,27.7,447,3363
327,23,1986,39,0,36,0,3307,1158,2.855786,3,-59,1640,29.4,482,3307
328,23,1987,57,0,24,0,3349,1181,2.835732,33,9,1667,29.2,486,3349
329,23,1988,43,0,23,0,3397,1207,2.814416,20,28,1671,27.8,464,3397
330,23,1989,54,0,21,0,3277,1175,2.788936,33,-153,1600,26.6,425,3277
331,23,1990,40,0,29,2,3191,1192,2.677013,11,-95,1743,31.6,551,3193
332,23,1991,40,0,23,0,3256,1137,2.863676,17,46,1743,34.8,606,3256
333,23,1992,45,0,24,2,3188,1196,2.665552,21,-87,1743,31.4,547,3190
334,23,1993,44,0,38,2,3335,1223,2.726901,6,141,2133,42.7,910,3337
335,23,1994,50,0,33,2,3374,1224,2.756536,17,22,2133,42.6,909,3376
336,23,1995,58,0,36,2,3509,1265,2.773913,22,113,2133,40.7,868,3511
337,23,1996,42,0,39,2,3579,1290,2.774419,3,67,2133,39.5,843,3581
338,23,1997,47,0,46,2,3639,1314,2.769406,1,59,2133,38.4,819,3641
339,23,1998,40,0,37,2,3698,1329,2.782543,3,56,2133,37.7,804,3700
340,23,1999,50,0,36,2,3677,1314,2.798326,14,-35,2133,38.4,819,3679
341,23,2000,40,0,37,0,3674,1511,2.431502316,3,-9,2211,31.65988241,700,3674
342,23,2001,47,0,38,0,3741,1547,2.41822883,9,58,2244,31.06060606,697,3741
343,23,2002,47,0,33,0,3734,1557,2.39820167,14,-21,2278,31.65057068,721,3734
344,23,2003,48,0,46,0,3800,1594,2.383939774,2,64,2300,30.69565217,706,3800
345,23,2004,29,0,51,0,3802,1605,2.368847352,-22,24,2330,31.11587983,725,3802
346,23,2005,39,25,34,0,3695,1570,2.353503185,5,-112,2373,33.83902233,803,3695
347,23,2006,39,23,39,0,3698,1583,2.336070752,0,3,2426,34.7485573,843,3698
348,23,2007,29,19,32,0,3676,1585,2.319242902,-3,-19,2473,35.90780429,888,3676
349,23,2008,31,17,38,0,3611,1569,2.301465902,-7,-58,2523,37.81212842,954,3611
350,23,2009,33,12,29,0,3505,1533,2.286366601,4,-110,2584,40.67337461,1051,3505
351,25,1985,51,1,36,53,2944,1262,2.332805,15,94,1309,3.6,47,2997
352,25,1986,51,3,42,53,2932,1288,2.276397,9,-21,1310,1.7,22,2985
353,25,1987,42,42,33,56,3016,1341,2.249068,9,78,1362,1.5,21,3072
354,25,1988,41,1,31,945,2897,1340,2.16194,10,760,1405,4.6,65,3842
355,25,1989,32,1,48,1070,2831,1322,2.141452,-16,75,1405,5.9,83,3901
356,25,1990,49,1,27,1031,2898,1165,2.487554,22,6,1415,17.7,250,3929
357,25,1991,50,1,26,1052,2921,1175,2.485957,24,20,1416,17,241,3973
358,25,1992,46,0,38,1089,3051,1224,2.492647,8,159,1417,13.6,193,4140
359,25,1993,40,0,46,1081,3064,1223,2.505315,-6,11,1417,13.7,194,4145
360,25,1994,29,1,56,1135,3072,1240,2.477419,-27,89,1417,12.5,177,4207
361,25,1995,51,1,37,1078,3143,1289,2.438324,14,0,1418,9.1,129,4221
362,25,1996,48,2,49,1140,3126,1324,2.361027,-1,46,1419,6.7,95,4266
363,25,1997,44,2,37,1184,3119,1338,2.331091,7,30,1442,7.2,104,4303
364,25,1998,52,2,51,1177,3109,1350,2.302963,1,-18,1444,6.5,94,4286
365,25,1999,48,4,38,1920,3078,1467,2.09816,10,702,1539,4.7,72,4998
366,25,2000,45,5,34,1590,3540,1369,2.585829072,11,117,1546,11.44890039,177,5130
367,25,2001,41,19,39,1842,3411,1327,2.570459683,2,121,1561,14.99039078,234,5253
368,25,2002,42,3,49,1975,3369,1319,2.554207733,-7,98,1561,15.50288277,242,5344
369,25,2003,43,2,49,1850,3306,1305,2.533333333,-6,-182,1560,16.34615385,255,5156
370,25,2004,53,1,55,2125,3307,1316,2.512917933,-2,278,1558,15.53273427,242,5432
371,25,2005,40,4,48,2240,3197,1281,2.495706479,-8,13,1560,17.88461538,279,5437
372,25,2006,35,5,47,2580,3133,1264,2.478639241,-12,288,1561,19.02626521,297,5713
373,25,2007,28,0,45,2865,3042,1238,2.457189015,-17,211,1559,20.59012187,321,5907
374,25,2008,31,8,40,2925,2968,1217,2.438783895,-9,-5,1562,22.08706786,345,5893
375,25,2009,44,0,47,2938,2865,1184,2.419763514,-3,-87,1561,24.15118514,377,5803
376,27,1985,22,0,22,18,2048,823,2.488457,0,160,1300,36.7,477,2066
377,27,1986,26,1,18,18,2057,839,2.451728,8,1,1304,35.7,465,2075
378,27,1987,25,1,6,18,2032,839,2.421931,19,-44,1310,36,471,2050
379,27,1988,17,14,12,17,1959,821,2.386115,5,-79,1313,37.5,492,1976
380,27,1989,24,0,15,17,1930,821,2.350792,9,-38,1336,38.5,515,1947
381,27,1990,13,0,6,1,1943,770,2.523377,7,-10,2216,65.3,1446,1944
382,27,1991,13,37,12,1,2011,832,2.417067,1,67,2216,62.5,1384,2012
383,27,1992,28,44,19,1,2140,941,2.274176,9,120,2253,58.2,1312,2141
384,27,1993,19,66,22,1,2322,945,2.457143,-3,185,2297,58.9,1352,2323
385,27,1994,36,87,14,1,2417,986,2.451319,22,73,2363,58.3,1377,2418
386,27,1995,34,92,12,1,2617,1075,2.434419,22,178,2450,56.1,1375,2618
387,27,1996,35,81,24,1,2847,1182,2.408629,11,219,2542,53.5,1360,2848
388,27,1997,30,218,13,1,3056,1286,2.376361,17,192,2623,51,1337,3057
389,27,1998,35,137,14,1,3174,1343,2.363366,21,97,2841,52.7,1498,3175
390,27,1999,34,90,21,1,3363,1434,2.345188,13,176,2978,51.8,1544,3364
391,27,2000,35,35,21,16,3504,1491,2.350100604,14,149,3029,50.77583361,1538,3520
392,27,2001,30,139,15,16,3714,1595,2.328526646,15,195,3079,48.19746671,1484,3730
393,27,2002,31,115,27,16,3767,1633,2.306797306,4,49,3157,48.27367754,1524,3783
394,27,2003,25,162,28,16,3918,1715,2.284548105,-3,154,3249,47.21452755,1534,3934
395,27,2004,36,126,21,16,3968,1755,2.260968661,15,35,3313,47.02686387,1558,3984
396,27,2005,24,106,30,16,4029,1800,2.238333333,-6,67,3442,47.70482278,1642,4045
397,27,2006,15,100,33,16,4001,1806,2.215393134,-18,-10,3573,49.45424013,1767,4017
398,27,2007,23,85,26,16,4114,1873,2.196476241,-3,116,3696,49.32359307,1823,4130
399,27,2008,26,69,26,16,4103,1888,2.173199153,0,-11,3797,50.27653411,1909,4119
400,27,2009,24,51,39,16,4150,1931,2.14914552,-15,62,3888,50.33436214,1957,4166
401,29,1985,323,10,245,331,23135,9237,2.504601,78,-617,9974,7.4,737,23466
402,29,1986,290,-6,222,316,22037,8903,2.475233,68,-1181,9689,8.1,786,22353
403,29,1987,259,3,266,309,21473,8770,2.448461,-7,-564,9387,6.6,617,21782
404,29,1988,236,-3,248,351,21151,8735,2.421408,-12,-268,9402,7.1,667,21502
405,29,1989,241,-1,265,366,20839,8718,2.390342,-24,-273,9397,7.2,679,21205
406,29,1990,227,3,271,500,20491,8372,2.447563,-44,-170,10082,17,1710,20991
407,29,1991,236,4,264,652,20577,8635,2.382976,-28,266,10085,14.4,1450,21229
408,29,1992,280,40,270,688,21181,9070,2.335281,10,630,10089,10.1,1019,21869
409,29,1993,268,39,257,555,22678,9248,2.452206,11,1353,10159,9,911,23233
410,29,1994,274,54,284,716,23627,9580,2.466284,-10,1120,10453,8.4,873,24343
411,29,1995,306,47,292,719,24474,9902,2.471622,14,836,10507,5.8,605,25193
412,29,1996,300,59,319,877,24841,10050,2.471741,-19,544,10557,4.8,507,25718
413,29,1997,298,39,311,1121,24884,10143,2.453318,-13,300,10616,4.5,473,26005
414,29,1998,309,75,296,1208,25613,10296,2.487665,13,803,10655,3.4,359,26821
415,29,1999,299,94,317,1295,26105,10413,2.506963,-18,597,10730,3,317,27400
416,29,2000,296,23,330,916,26993,11098,2.432240043,-34,535,12410,10.57211926,1312,27909
417,29,2001,316,91,314,929,27458,11312,2.427333805,2,476,12685,10.82380765,1373,28387
418,29,2002,317,27,339,923,27855,11500,2.422173913,-22,413,12926,11.03202847,1426,28778
419,29,2003,344,41,329,890,28171,11657,2.416659518,15,268,13175,11.52182163,1518,29061
420,29,2004,330,73,299,923,28530,11833,2.411053833,31,361,13453,12.04192373,1620,29453
421,29,2005,336,92,336,934,28478,11838,2.405642845,0,-41,13733,13.79887861,1895,29412
422,29,2006,346,113,303,935,28767,11984,2.400450601,43,247,14040,14.64387464,2056,29702
423,29,2007,353,143,323,909,28968,12095,2.395039272,30,145,14265,15.21205748,2170,29877
424,29,2008,369,110,351,914,29428,12310,2.390576767,18,447,14439,14.74478842,2129,30342
425,29,2009,329,91,358,935,29690,12451,2.384547426,-29,312,14516,14.22568201,2065,30625
426,31,1985,8952,1272,4541,13031,483400,226540,2.13384,4411,-4595,238346,5,11806,496431
427,31,1986,9183,2417,4624,13117,483897,230128,2.10273,4559,-3976,239660,4,9532,497014
428,31,1987,8856,1109,4509,13044,477230,229863,2.07615,4347,-11087,242120,5.1,12257,490274
429,31,1988,8375,434,4458,13081,466541,227410,2.051541,3917,-14569,243234,6.5,15824,479622
430,31,1989,8252,512,4415,12812,459973,227897,2.018337,3837,-10674,243525,6.4,15628,472785
431,31,1990,8633,-58,4389,10850,457004,210952,2.166389,4244,-9175,239636,12,28684,467854
432,31,1991,8548,-104,4450,11489,463694,216613,2.140656,4098,3231,239578,9.6,22965,475183
433,31,1992,8807,283,4565,11751,476507,222322,2.143319,4242,8833,239474,7.2,17152,488258
434,31,1993,8611,785,4670,12158,489177,221386,2.209611,3941,9136,239757,7.7,18371,501335
435,31,1994,8401,1661,4711,11631,492618,221418,2.224833,3690,-776,240542,8,19124,504249
436,31,1995,8062,786,4886,11792,495931,222532,2.228583,3176,298,242644,8.3,20112,507723
437,31,1996,8349,1432,4731,11005,507250,225615,2.248299,3618,6914,243430,7.3,17815,518255
438,31,1997,8594,2261,4684,10214,517228,229556,2.253167,3910,5277,244862,6.3,15306,527442
439,31,1998,8608,4689,4648,10096,523310,231418,2.261319,3960,2004,247123,6.4,15705,533406
440,31,1999,9183,3379,4483,13382,532135,240788,2.209973,4700,7411,252354,4.6,11566,545517
441,31,2000,9544,887,4390,12719,544019,240360,2.263350807,5154,6069,252392,4.76718755,12032,556738
442,31,2001,10297,3546,4310,12922,550378,243645,2.258934105,5987,575,256223,4.909005046,12578,563300
443,31,2002,10278,4338,4444,12986,546104,242226,2.254522636,5834,-10044,260857,7.142227351,18631,559090
444,31,2003,10404,4491,4234,13123,547225,243200,2.250102796,6170,-4912,265654,8.452347791,22454,560348
445,31,2004,10269,2958,4318,13353,546877,243523,2.245689319,5951,-6069,268921,9.444409325,25398,560230
446,31,2005,10436,3993,4278,13355,546104,243658,2.241272603,6158,-6929,273126,10.78915958,29468,559459
447,31,2006,10134,3047,4194,13367,549495,245655,2.236856567,5940,-2537,276569,11.1776808,30914,562862
448,31,2007,10084,3655,4134,13245,557192,249588,2.232447073,5950,1625,280158,10.91169983,30570,570437
449,31,2008,10169,3494,4183,13223,568680,255239,2.228029416,5986,5480,281076,9.192175782,25837,581903
450,31,2009,10184,3053,4134,13308,582265,261855,2.223616123,6050,7620,283636,7.679208563,21781,595573
451,33,1985,27,0,9,0,1548,571,2.711033,18,-154,916,37.7,345,1548
452,33,1986,20,0,11,0,1529,571,2.677758,9,-28,945,39.6,374,1529
453,33,1987,29,0,13,0,1494,562,2.658363,16,-51,974,42.3,412,1494
454,33,1988,24,0,11,0,1591,604,2.634106,13,84,976,38.1,372,1591
455,33,1989,18,0,17,0,1541,591,2.607445,1,-51,1009,41.4,418,1541
456,33,1990,17,0,10,0,1489,581,2.562823,7,-59,947,38.6,366,1489
457,33,1991,16,6,13,0,1437,537,2.675978,3,-55,947,43.3,410,1437
458,33,1992,18,4,13,0,1403,502,2.794821,5,-39,953,47.3,451,1403
459,33,1993,16,8,13,0,1426,559,2.550984,3,20,957,41.6,398,1426
460,33,1994,13,5,8,0,1499,588,2.54932,5,68,970,39.4,382,1499
461,33,1995,18,12,21,0,1566,617,2.538088,-3,70,975,36.7,358,1566
462,33,1996,23,6,14,0,1636,649,2.520801,9,61,987,34.2,338,1636
463,33,1997,24,3,16,0,1674,673,2.48737,8,30,993,32.2,320,1674
464,33,1998,13,6,9,0,1766,713,2.476858,4,88,996,28.4,283,1766
465,33,1999,16,6,22,0,1811,735,2.463946,-6,51,1002,26.6,267,1811
466,33,2000,21,2,18,0,1849,788,2.346446701,3,36,1200,34.33333333,412,1849
467,33,2001,22,7,19,0,1865,796,2.342964824,3,13,1226,35.07340946,430,1865
468,33,2002,22,8,21,0,1880,805,2.335403727,1,14,1254,35.80542265,449,1880
469,33,2003,20,9,24,0,1879,807,2.328376704,-4,3,1283,37.1005456,476,1879
470,33,2004,23,7,19,0,1873,805,2.326708075,4,-10,1312,38.64329268,507,1873
471,33,2005,21,6,11,0,1888,814,2.319410319,10,5,1338,39.16292975,524,1888
472,33,2006,22,6,20,0,1990,860,2.313953488,2,100,1367,37.088515,507,1990
473,33,2007,27,5,20,0,2001,867,2.307958478,7,4,1394,37.80487805,527,2001
474,33,2008,30,3,19,0,2074,900,2.304444444,11,62,1422,36.70886076,522,2074
475,33,2009,28,1,16,0,2052,892,2.30044843,12,-34,1448,38.39779006,556,2052
476,35,1985,679,2160,129,163,39885,11824,3.373224,550,3214,15225,22.3,3401,40048
477,35,1986,772,2370,122,169,45485,13530,3.361789,650,4956,17810,24,4280,45654
478,35,1987,853,1825,133,178,48666,14345,3.392541,720,2470,20189,28.9,5844,48844
479,35,1988,991,1604,171,191,52936,15439,3.42872,820,3463,22017,29.9,6578,53127
480,35,1989,1129,1475,162,201,56963,16649,3.421407,967,3070,23622,29.5,6973,57164
481,35,1990,1208,1587,144,217,61342,20844,2.942909,1064,3331,22291,6.5,1447,61559
482,35,1991,1311,1916,159,239,66449,23010,2.887831,1152,3977,23878,3.6,868,66688
483,35,1992,1369,2946,190,271,75090,25714,2.920199,1179,7494,25794,0.3,80,75361
484,35,1993,1483,3295,222,295,82837,28231,2.934257,1261,6510,28810,2,579,83132
485,35,1994,1617,4045,262,332,92194,31588,2.91864,1355,8039,32229,2,641,92526
486,35,1995,1719,4785,239,364,103475,35498,2.914953,1480,9833,36274,2.1,776,103839
487,35,1996,1981,5732,251,395,114318,39371,2.903609,1730,9144,41059,4.1,1688,114713
488,35,1997,2281,5564,329,442,128889,44778,2.8784,1952,12666,46739,4.2,1961,129331
489,35,1998,2525,6443,350,442,143912,49767,2.891715,2175,12848,52303,4.8,2536,144354
490,35,1999,2897,7166,399,442,161881,55522,2.915619,2498,15471,58385,4.9,2863,162323
491,35,2000,3281,1557,438,654,179856,62610,2.872640153,2843,15343,65623,4.591378023,3013,180510
492,35,2001,3648,6227,490,654,198384,69278,2.86359306,3158,15370,72898,4.965842684,3620,199038
493,35,2002,3765,5914,505,654,209051,73226,2.854873952,3260,7407,79062,7.381548658,5836,209705
494,35,2003,3999,4397,534,661,220485,77472,2.845995973,3465,7976,84225,8.017809439,6753,221146
495,35,2004,3967,3616,585,581,233065,82144,2.837273568,3382,9118,88496,7.177725547,6352,233646
496,35,2005,4159,4987,589,703,243739,86168,2.828648686,3570,7226,93034,7.380097599,6866,244442
497,35,2006,4112,5378,654,720,257113,91172,2.820087308,3458,9933,98058,7.022374513,6886,257833
498,35,2007,4205,3786,748,728,267871,95275,2.811556022,3457,7309,101912,6.512481356,6637,268599
499,35,2008,3938,2168,784,967,275773,98378,2.803197869,3154,4987,104350,5.723047437,5972,276740
500,35,2009,3773,1344,779,1042,281121,100581,2.794971217,2994,2429,106155,5.250812491,5574,282163
501,37,1985,386,74,41,6,18023,7498,2.403708,345,923,13585,44.8,6087,18029
502,37,1986,361,203,56,7,18846,7820,2.409974,305,519,13921,43.8,6101,18853
503,37,1987,370,205,61,7,18995,8050,2.359627,309,-160,14093,42.9,6043,19002
504,37,1988,370,392,53,7,19560,8396,2.329681,317,248,14317,41.4,5921,19567
505,37,1989,415,509,40,7,20874,8971,2.326831,375,939,14688,38.9,5717,20881
506,37,1990,421,619,43,116,22002,8354,2.633708,378,859,15226,45.1,6872,22118
507,37,1991,411,466,44,118,23340,8763,2.663471,367,973,15845,44.7,7082,23458
508,37,1992,431,556,44,125,24815,9157,2.709949,387,1095,16524,44.6,7367,24940
509,37,1993,432,910,62,128,26704,9764,2.734945,370,1522,17077,42.8,7313,26832
510,37,1994,469,1067,67,145,28882,10754,2.685698,402,1793,17987,40.2,7233,29027
511,37,1995,436,1019,62,145,30738,11291,2.722345,374,1482,19054,40.7,7763,30883
512,37,1996,492,972,75,150,32778,11906,2.753066,417,1628,20073,40.7,8167,32928
513,37,1997,599,1477,62,156,35050,12652,2.770313,537,1741,21044,39.9,8392,35206
514,37,1998,630,1125,60,156,37458,13334,2.80921,570,1838,22521,40.8,9187,37614
515,37,1999,645,864,49,156,39753,13590,2.925166,596,1699,23646,42.5,10056,39909
516,37,2000,774,165,80,353,42936,15751,2.725922164,694,2685,25145,37.35931597,9394,43289
517,37,2001,785,661,64,353,44087,16146,2.730521491,721,430,25966,37.81868597,9820,44440
518,37,2002,769,533,87,353,44747,16378,2.732140677,682,-22,26510,38.2195398,10132,45100
519,37,2003,830,659,88,353,45405,16600,2.735240964,742,-84,27274,39.13617365,10674,45758
520,37,2004,794,489,90,353,46132,16849,2.737966645,704,23,27864,39.53129486,11015,46485
521,37,2005,769,727,89,353,46925,17124,2.740306003,680,113,28711,40.35735432,11587,47278
522,37,2006,851,745,98,353,47861,17448,2.743065108,753,183,29573,41.0002367,12125,48214
523,37,2007,872,578,84,353,48931,17818,2.746155573,788,282,30271,41.13838327,12453,49284
524,37,2008,858,520,104,353,49948,18181,2.747263627,754,263,30917,41.19416502,12736,50301
525,37,2009,871,164,93,366,51154,18612,2.748441865,778,441,31165,40.27915931,12553,51520
526,39,1985,109,184,42,35,8525,2908,2.931568,67,233,3520,17.4,612,8560
527,39,1986,129,225,49,35,8758,3007,2.912537,80,153,3712,19,705,8793
528,39,1987,147,160,40,37,9303,3199,2.908096,107,440,3945,18.9,746,9340
529,39,1988,125,137,43,37,9792,3370,2.905638,82,407,4110,18,740,9829
530,39,1989,122,100,56,36,9689,3349,2.893102,66,-170,4243,21.1,894,9725
531,39,1990,156,97,51,45,9718,3377,2.877702,105,-67,3997,15.5,620,9763
532,39,1991,141,102,53,46,10222,3637,2.810558,88,417,4094,11.2,457,10268
533,39,1992,152,194,51,47,10719,3662,2.927089,101,397,4196,12.7,534,10766
534,39,1993,111,368,53,52,11490,4084,2.813418,58,718,4390,7,306,11542
535,39,1994,155,558,66,61,12786,4537,2.818162,89,1216,4758,4.6,221,12847
536,39,1995,179,494,53,54,14274,5081,2.809289,126,1355,5316,4.4,235,14328
537,39,1996,182,418,60,52,15754,5652,2.787332,122,1356,5835,3.1,183,15806
538,39,1997,192,316,75,56,16931,6139,2.757941,117,1064,6253,1.8,114,16987
539,39,1998,217,311,69,56,17976,6538,2.749465,148,897,6569,0.5,31,18032
540,39,1999,216,291,63,56,19031,6866,2.771774,153,902,6880,0.2,14,19087
541,39,2000,208,77,91,35,20069,6859,2.925936725,117,901,7186,4.55051489,327,20104
542,39,2001,256,308,83,35,21259,7311,2.907810149,173,1017,7486,2.337697034,175,21294
543,39,2002,236,297,91,35,21569,7464,2.889737406,145,165,7772,3.962943901,308,21604
544,39,2003,214,191,89,37,21896,7624,2.871983211,125,204,7948,4.076497232,324,21933
545,39,2004,215,162,111,47,21994,7709,2.853028927,104,4,8099,4.81540931,390,22041
546,39,2005,202,213,89,53,22206,7832,2.835291113,113,105,8297,5.604435338,465,22259
547,39,2006,196,248,86,53,22474,7979,2.81664369,110,158,8535,6.514352665,556,22527
548,39,2007,204,232,94,53,22425,8015,2.797878977,110,-159,8756,8.462768387,741,22478
549,39,2008,164,142,124,53,22610,8135,2.779348494,40,145,8887,8.461798132,752,22663
550,39,2009,185,55,117,53,22837,8273,2.76042548,68,159,8916,7.21175415,643,22890
551,41,1985,7055,6499,1851,17384,351122,133562,2.628906,5204,8645,149466,10.6,15904,368506
552,41,1986,7592,6364,2010,17872,361432,138529,2.609071,5582,5216,156153,11.3,17624,379304
553,41,1987,7642,2661,2118,18554,374166,144240,2.594052,5524,7892,162616,11.3,18376,392720
554,41,1988,7657,1525,2068,20592,374673,145431,2.576294,5589,-3044,165354,12,19923,395265
555,41,1989,7613,854,2172,19366,376948,147299,2.559067,5441,-4392,166667,11.6,19368,396314
556,41,1990,7343,1025,2134,15554,382333,146965,2.601524,5209,-3636,165056,11,18091,397887
557,41,1991,7289,1187,2260,15447,390507,147907,2.64022,5029,3038,166081,10.9,18174,405954
558,41,1992,7498,2789,2204,16052,406763,154318,2.635875,5294,11567,167268,7.7,12950,422815
559,41,1993,7479,3682,2324,16644,420491,160771,2.615465,5155,9165,170159,5.5,9388,437135
560,41,1994,7444,3764,2326,17237,439263,166447,2.639056,5118,14247,173741,4.2,7294,456500
561,41,1995,7763,4723,2432,17822,451871,170856,2.644748,5331,7862,177505,3.7,6649,469693
562,41,1996,7611,5291,2558,17627,459362,174384,2.634198,5053,2243,182530,4.5,8146,476989
563,41,1997,7744,4792,2694,19211,467594,178758,2.615793,5050,4766,187987,4.9,9229,486805
564,41,1998,7738,4953,2729,19539,478482,182589,2.620541,5009,6207,193073,5.4,10484,498021
565,41,1999,8041,5536,2819,19867,488948,186150,2.626634,5222,5572,198250,6.1,12100,508815
566,41,2000,8276,1522,2914,15396,504406,193554,2.606022092,5362,5631,204091,5.162893023,10537,519802
567,41,2001,8338,6087,2999,15502,520834,200185,2.601763369,5339,11195,211168,5.201072132,10983,536336
568,41,2002,8703,6923,3125,15428,529812,204070,2.596226785,5578,3326,217845,6.323303266,13775,545240
569,41,2003,8420,6627,3215,15429,536239,206723,2.593997765,5205,1223,226996,8.930994379,20273,551668
570,41,2004,8234,5103,3378,15526,542929,209755,2.588395986,4856,1931,233118,10.02196313,23363,558455
571,41,2005,8543,6318,3252,15560,553762,214275,2.584351884,5291,5576,239367,10.48264798,25092,569322
572,41,2006,8624,6529,3430,16080,566422,219699,2.578172864,5194,7986,244173,10.02322124,24474,582502
573,41,2007,8921,4197,3354,16022,572750,222624,2.572723516,5567,703,247960,10.21777706,25336,588772
574,41,2008,9043,2926,3464,16080,582980,227125,2.566780407,5579,4709,250335,9.271576088,23210,599060
575,41,2009,8587,1905,3513,16255,592263,231329,2.560262656,5074,4384,251891,8.163054655,20562,608518
576,43,1985,364,259,374,2749,28617,10955,2.612232,-10,93,13085,16.3,2130,31366
577,43,1986,401,261,344,2687,28443,10868,2.617133,57,-293,13450,19.2,2582,31130
578,43,1987,364,110,358,2697,28697,10955,2.619534,6,258,13761,20.4,2806,31394
579,43,1988,350,78,415,3583,28310,10830,2.614035,-65,564,13897,22.1,3067,31893
580,43,1989,366,122,399,4037,28077,10732,2.616194,-33,254,14600,26.5,3868,32114
581,43,1990,312,127,429,3903,28297,11713,2.415863,-117,203,13683,14.4,1970,32200
582,43,1991,336,81,402,3734,28503,11609,2.45525,-66,103,13837,16.1,2228,32237
583,43,1992,357,169,407,3911,29907,11768,2.541384,-50,1631,13923,15.5,2155,33818
584,43,1993,391,209,420,5854,30653,12579,2.436839,-29,2718,14105,10.8,1526,36507
585,43,1994,384,277,396,6831,31874,12565,2.536729,-12,2210,14336,12.4,1771,38705
586,43,1995,418,336,479,8080,32442,12776,2.539292,-61,1878,14635,12.7,1859,40522
587,43,1996,448,241,514,11970,29858,11726,2.546307,-66,1372,14971,21.7,3245,41828
588,43,1997,444,327,448,8295,34549,13489,2.561272,-4,1020,15212,11.3,1723,42844
589,43,1998,406,356,470,8745,35068,13666,2.566076,-64,1033,15539,12.1,1873,43813
590,43,1999,445,416,476,9195,35949,13930,2.580689,-31,1362,15895,12.4,1965,45144
591,43,2000,473,94,462,9143,37227,15344,2.426160063,11,1224,17230,10.94602438,1886,46370
592,43,2001,446,374,479,9061,37672,15616,2.412397541,-33,396,17347,9.978670664,1731,46733
593,43,2002,404,360,464,9109,37860,15781,2.39908751,-60,296,17559,10.12586138,1778,46969
594,43,2003,420,239,516,9164,37664,15783,2.386365076,-96,-45,17692,10.79018766,1909,46828
595,43,2004,401,296,494,9280,37260,15701,2.373097255,-93,-195,17975,12.65090403,2274,46540
596,43,2005,402,215,493,9243,37204,15764,2.360060898,-91,-2,18191,13.34176241,2427,46447
597,43,2006,439,262,483,9219,37484,15969,2.34729789,-44,300,18444,13.41899805,2475,46703
598,43,2007,422,235,516,9197,37457,16045,2.334496728,-94,45,18685,14.12898047,2640,46654
599,43,2008,425,154,458,9347,37427,16124,2.321198214,-33,153,18925,14.8005284,2801,46774
600,43,2009,413,91,491,9305,37330,16169,2.308738945,-78,-61,19104,15.36327471,2935,46635
601,45,1985,467,56,172,444,25270,9426,2.680883,295,-238,12647,25.5,3221,25714
602,45,1986,441,22,173,448,25743,9638,2.67099,268,209,12265,21.4,2627,26191
603,45,1987,424,68,193,451,25936,9728,2.666118,231,-35,12078,19.5,2350,26387
604,45,1988,418,111,178,645,26680,9944,2.683025,240,698,12166,18.3,2222,27325
605,45,1989,445,182,206,725,28084,10490,2.677216,239,1245,12290,14.6,1800,28809
606,45,1990,493,216,192,691,29460,11266,2.614948,301,1041,12517,10,1251,30151
607,45,1991,495,132,210,721,30509,11812,2.582882,285,794,12733,7.2,921,31230
608,45,1992,462,327,188,714,30625,11868,2.580468,274,-165,12880,7.9,1012,31339
