"CFIPS","YEAR","COUNTY","Total Population","Births","Deaths","Net Migration","Natural Increase","Census Building Permits","Group Quarters Population","Household Population","Households","Household Size","Total Housing Units","Vacancy Rate","Vacant Housing Units",
"61","2004","Kiowa County","1523","11","22","-14","-11","0","24","1,499","643","2.33","806","20.223","163",
"61","2005","Kiowa County","1543","16","20","24","-4","2","28","1,515","655","2.31","805","18.634","150",
"61","2006","Kiowa County","1514","7","18","-18","-11","1","11","1,503","655","2.29","803","18.431","148",
"61","2007","Kiowa County","1471","22","24","-41","-2","2","18","1,453","637","2.28","802","20.574","165",
"61","2008","Kiowa County","1432","15","22","-32","-7","1","18","1,414","626","2.26","801","21.848","175",
"61","2009","Kiowa County","1392","17","19","-38","-2","3","18","1,374","611","2.25","803","23.91","192",
"63","1985","Kit Carson County","7547","119","69","-304","50","2","70","7,477","2,930","2.55","3,560","17.7","630",
"63","1986","Kit Carson County","7373","108","75","-207","33","2","69","7,304","2,903","2.52","3,552","18.3","649",
"63","1987","Kit Carson County","7241","118","51","-199","67","4","68","7,173","2,890","2.48","3,545","18.5","655",
"63","1988","Kit Carson County","7280","119","70","-10","49","4","69","7,211","2,941","2.45","3,554","17.2","613",
"63","1989","Kit Carson County","7201","112","74","-117","38","1","69","7,132","2,950","2.42","3,580","17.6","630",
"63","1990","Kit Carson County","7128","110","61","-122","49","3","66","7,062","2,785","2.54","3,224","13.6","439",
"63","1991","Kit Carson County","7161","120","57","-30","63","3","64","7,097","2,733","2.6","3,227","15.3","494",
"63","1992","Kit Carson County","7232","96","64","39","32","6","65","7,167","2,750","2.61","3,230","14.9","480",
"63","1993","Kit Carson County","7267","107","54","-18","53","-1","66","7,201","2,812","2.56","3,236","13.1","424",
"63","1994","Kit Carson County","7340","96","80","57","16","20","67","7,273","2,821","2.58","3,235","12.8","414",
"63","1995","Kit Carson County","7413","75","68","66","7","20","68","7,345","2,846","2.58","3,255","12.6","409",
"63","1996","Kit Carson County","7486","83","73","63","10","18","69","7,417","2,875","2.58","3,275","12.2","400",
"63","1997","Kit Carson County","7599","67","66","112","1","15","70","7,529","2,935","2.57","3,293","10.9","358",
"63","1998","Kit Carson County","7754","75","77","157","-2","32","70","7,684","2,984","2.58","3,308","9.8","324",
"63","1999","Kit Carson County","7901","101","71","117","30","57","70","7,831","3,034","2.58","3,340","9.2","306",
"63","2000","Kit Carson County","7975","100","85","59","15","8","531","7,444","2,979","2.5","3,437","13.326","458",
"63","2001","Kit Carson County","8073","107","69","60","38","31","598","7,475","3,007","2.49","3,469","13.318","462",
"63","2002","Kit Carson County","8289","80","85","221","-5","14","765","7,524","3,046","2.47","3,482","12.55","437",
"63","2003","Kit Carson County","8185","78","67","-115","11","17","788","7,397","3,009","2.46","3,497","13.926","487",
"63","2004","Kit Carson County","8257","90","72","54","18","5","964","7,293","2,985","2.44","3,503","14.787","518",
"63","2005","Kit Carson County","7998","108","68","-299","40","6","1,000","6,998","2,881","2.43","3,509","17.897","628",
"63","2006","Kit Carson County","7946","98","92","-58","6","11","1,035","6,911","2,861","2.42","3,519","18.698","658",
"63","2007","Kit Carson County","7835","92","80","-123","12","2","1,024","6,811","2,836","2.4","3,520","19.432","684",
"63","2008","Kit Carson County","8042","101","67","173","34","6","1,334","6,708","2,807","2.39","3,525","20.369","718",
"63","2009","Kit Carson County","8269","102","76","201","26","1","1,508","6,761","2,846","2.38","3,526","19.285","680",
"65","1985","Lake County","6789","109","33","-455","76","8","96","6,693","2,452","2.73","3,833","36","1,381",
"65","1986","Lake County","6450","94","35","-398","59","7","92","6,358","2,362","2.69","3,811","38","1,449",
"65","1987","Lake County","6045","89","32","-462","57","10","87","5,958","2,239","2.66","3,788","40.9","1,549",
"65","1988","Lake County","5750","82","33","-344","49","9","83","5,667","2,153","2.63","3,803","43.4","1,650",
"65","1989","Lake County","5896","93","31","84","62","3","85","5,811","2,236","2.6","3,768","40.7","1,532",
"65","1990","Lake County","6035","90","36","85","54","3","24","6,011","2,382","2.52","3,527","32.5","1,145",
"65","1991","Lake County","6141","103","32","35","71","8","20","6,121","2,430","2.52","3,530","31.2","1,100",
"65","1992","Lake County","6209","116","31","-17","85","16","18","6,191","2,501","2.48","3,538","29.3","1,037",
"65","1993","Lake County","6271","103","26","-15","77","9","18","6,253","2,550","2.45","3,554","28.2","1,004",
"65","1994","Lake County","6380","78","25","56","53","22","38","6,342","2,595","2.44","3,563","27.2","968",
"65","1995","Lake County","7143","100","38","701","62","32","33","7,110","2,768","2.57","3,772","26.6","1,004",
"65","1996","Lake County","7554","128","41","324","87","43","42","7,512","3,126","2.4","3,804","17.8","678",
"65","1997","Lake County","7860","96","33","243","63","58","67","7,793","3,290","2.37","3,847","14.5","557",
"65","1998","Lake County","7835","118","33","-110","85","44","44","7,791","3,317","2.35","3,905","15.1","588",
"65","1999","Lake County","7822","127","46","-94","81","43","21","7,801","3,345","2.33","3,949","15.3","604",
"65","2000","Lake County","7940","145","38","14","107","15","99","7,841","3,032","2.59","3,974","23.704","942",
"65","2001","Lake County","7821","136","45","-210","91","59","99","7,722","2,989","2.58","4,014","25.536","1,025",
"65","2002","Lake County","7726","131","38","-188","93","54","99","7,627","2,957","2.58","4,050","26.988","1,093",
"65","2003","Lake County","7520","118","36","-288","82","93","99","7,421","2,884","2.57","4,125","30.085","1,241",
"65","2004","Lake County","7416","116","37","-183","79","60","99","7,317","2,847","2.57","4,164","31.628","1,317",
"65","2005","Lake County","7284","115","26","-221","89","65","99","7,185","2,799","2.57","4,210","33.515","1,411",
"65","2006","Lake County","7217","112","28","-151","84","55","99","7,118","2,777","2.56","4,243","34.551","1,466",
"65","2007","Lake County","7271","119","53","-12","66","52","99","7,172","2,803","2.56","4,273","34.402","1,470",
"65","2008","Lake County","7269","128","45","-85","83","52","99","7,170","2,806","2.56","4,304","34.805","1,498",
"65","2009","Lake County","7174","120","37","-178","83","25","99","7,075","2,775","2.55","4,285","35.239","1,510",
"67","1985","La Plata County","31393","550","182","-47","368","304","1,243","30,150","11,329","2.66","14,935","24.1","3,606",
"67","1986","La Plata County","30790","460","204","-859","256","194","1,203","29,587","11,137","2.66","15,223","26.8","4,086",
"67","1987","La Plata County","30916","486","192","-168","294","139","1,201","29,715","11,213","2.65","15,400","27.2","4,187",
"67","1988","La Plata County","31179","456","196","3","260","108","1,350","29,829","11,279","2.64","15,565","27.5","4,286",
"67","1989","La Plata County","31809","427","198","401","229","198","1,400","30,409","11,562","2.63","15,835","27","4,273",
"67","1990","La Plata County","32466","448","190","399","258","245","1,666","30,800","11,976","2.57","15,412","22.3","3,436",
"67","1991","La Plata County","33411","423","204","726","219","264","1,672","31,739","12,363","2.57","15,657","21","3,294",
"67","1992","La Plata County","34429","439","205","784","234","392","1,716","32,713","12,743","2.57","15,921","20","3,178",
"67","1993","La Plata County","35598","417","202","954","215","467","1,773","33,825","13,287","2.55","16,613","20","3,326",
"67","1994","La Plata County","36906","419","235","1,124","184","590","2,022","34,884","13,767","2.53","17,165","19.8","3,398",
"67","1995","La Plata County","38760","481","224","1,597","257","643","1,856","36,904","14,316","2.58","17,755","19.4","3,439",
"67","1996","La Plata County","39704","406","250","788","156","514","2,053","37,651","14,979","2.51","19,237","22.1","4,258",
"67","1997","La Plata County","40318","469","253","398","216","465","2,167","38,151","15,324","2.49","19,768","22.5","4,444",
"67","1998","La Plata County","41173","420","232","667","188","514","2,141","39,032","15,716","2.48","20,233","22.3","4,517",
"67","1999","La Plata County","42757","425","249","1,408","176","401","2,115","40,642","15,976","2.54","20,747","23","4,771",
"67","2000","La Plata County","44578","437","241","1,625","196","105","1,825","42,753","17,602","2.43","21,117","16.645","3,515",
"67","2001","La Plata County","45645","475","218","810","257","421","1,828","43,817","18,067","2.43","21,728","16.849","3,661",
"67","2002","La Plata County","46089","458","246","232","212","537","1,841","44,248","18,288","2.42","22,253","17.818","3,965",
"67","2003","La Plata County","46447","479","271","150","208","501","1,841","44,606","18,475","2.41","22,632","18.368","4,157",
"67","2004","La Plata County","46926","516","269","232","247","737","1,831","45,095","18,728","2.41","23,259","19.481","4,531",
"67","2005","La Plata County","47713","501","245","531","256","732","1,839","45,874","19,094","2.4","23,858","19.968","4,764",
"67","2006","La Plata County","48408","564","302","433","262","873","1,832","46,576","19,423","2.4","24,583","20.99","5,160",
"67","2007","La Plata County","49146","597","280","421","317","690","1,838","47,308","19,758","2.39","25,160","21.471","5,402",
"67","2008","La Plata County","50073","606","277","598","329","692","1,928","48,145","20,154","2.39","25,719","21.638","5,565",
"67","2009","La Plata County","50759","593","275","368","318","336","1,910","48,849","20,488","2.38","25,813","20.629","5,325",
"69","1985","Larimer County","170724","2785","962","2,437","1,823","2,619","8,066","162,658","63,873","2.55","72,762","12.2","8,889",
"69","1986","Larimer County","174980","2784","1085","2,557","1,699","1,937","8,337","166,643","65,821","2.53","75,415","12.7","9,594",
"69","1987","Larimer County","178151","2660","1015","1,526","1,645","1,536","8,517","169,634","67,423","2.52","77,385","12.9","9,962",
"69","1988","Larimer County","180220","2773","992","288","1,781","1,277","8,275","171,945","68,770","2.5","78,981","12.9","10,211",
"69","1989","Larimer County","183598","2665","1042","1,755","1,623","1,063","8,572","175,026","70,505","2.48","80,242","12.1","9,737",
"69","1990","Larimer County","187081","2769","1024","1,738","1,745","1,210","6,524","180,557","70,472","2.56","77,811","9.4","7,339",
"69","1991","Larimer County","193542","2699","1090","4,852","1,609","1,517","6,799","186,743","72,906","2.56","79,021","7.7","6,115",
"69","1992","Larimer County","199666","2785","1169","4,508","1,616","1,905","7,077","192,589","75,342","2.56","80,538","6.5","5,196",
"69","1993","Larimer County","206844","2643","1132","5,667","1,511","2,610","7,141","199,703","77,339","2.58","82,443","6.2","5,104",
"69","1994","Larimer County","214936","2793","1144","6,443","1,649","3,170","7,387","207,549","79,859","2.6","85,053","6.1","5,194",
"69","1995","Larimer County","221622","2779","1262","5,169","1,517","2,797","7,640","213,982","82,061","2.61","88,223","7","6,162",
"69","1996","Larimer County","227248","2821","1246","4,051","1,575","3,491","7,998","219,250","83,997","2.61","91,020","7.7","7,023",
"69","1997","Larimer County","232796","2784","1302","4,066","1,482","2,776","8,353","224,443","86,334","2.6","94,645","8.8","8,311",
"69","1998","Larimer County","239080","2843","1332","4,773","1,511","3,222","8,066","231,014","88,543","2.61","97,421","9.1","8,878",
"69","1999","Larimer County","246156","2993","1432","5,515","1,561","3,591","7,779","238,377","91,039","2.62","100,714","9.6","9,675",
"69","2000","Larimer County","253088","3228","1431","5,133","1,797","866","7,120","245,968","97,905","2.51","106,267","7.869","8,362",
"69","2001","Larimer County","260911","3311","1523","6,035","1,788","3,464","7,120","253,791","101,432","2.5","109,883","7.691","8,451",
"69","2002","Larimer County","266171","3289","1516","3,487","1,773","3,628","7,120","259,051","103,935","2.49","113,808","8.675","9,873",
"69","2003","Larimer County","268146","3358","1531","148","1,827","3,052","7,120","261,026","105,158","2.48","117,039","10.151","11,881",
"69","2004","Larimer County","273269","3500","1551","3,174","1,949","3,030","7,770","265,499","107,379","2.47","120,291","10.734","12,912",
"69","2005","Larimer County","275873","3318","1530","816","1,788","3,290","7,770","268,103","108,816","2.46","123,765","12.079","14,949",
"69","2006","Larimer County","281027","3511","1540","3,183","1,971","2,907","7,770","273,257","111,307","2.45","126,495","12.007","15,188",
"69","2007","Larimer County","286754","3517","1532","3,742","1,985","2,221","7,787","278,967","114,060","2.45","128,796","11.441","14,736",
